Contact ID,Contact Name,GHL Contact ID,CSV Amount,CSV Date,CSV Source,Correct Donation ID,Correct Donation Date,Correct Donation Campaign,Orphan Donation ID,Orphan Date,Orphan Campaign,Orphan Campaign ID,Action
24361,Asher Roshanzamir,5kgTPu7vVf2T76WvEwP3,1800.00,2025-08-05,New Invoice,136271,2025-08-05,946,101620,2025-07-17,RMKSPL25,477,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,132736,2025-12-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,132847,2025-11-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,133353,2025-10-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,133652,2025-09-01,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,134047,2025-06-13,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,134163,2025-05-14,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,134559,2025-04-14,None,,Delete
52156,Norman Linzer,3HE72vxO5y8e97EB7jH2,100.00,2025-08-01,Subscription for norman linzer,133831,2025-08-01,None,134801,2025-03-13,None,,Delete
52865,Murray i. Klier,8thXUxHs9eiXcwYzgvjY,10.00,2025-07-24,New Invoice,136273,2025-07-24,946,136063,2025-10-20,New Invoice,946,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,43112,2025-06-08,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,43115,2025-03-09,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,43116,2025-02-06,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,43117,2025-01-02,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,100527,2025-04-07,Maos Chitim 2025,470,Transfer campaign then delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,100612,2025-11-06,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,100631,2025-10-15,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,100650,2025-09-09,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,100682,2025-08-07,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,100690,2025-07-08,Recurring,472,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,132566,2025-12-11,Monthly,854,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,132796,2025-11-10,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,132939,2025-10-20,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,133598,2025-09-17,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,133721,2025-08-12,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,134055,2025-06-13,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,134158,2025-05-14,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,134529,2025-04-14,None,,Delete
28006,Steven Trenk,GRsguwaXgXvCehGOWRa2,25.00,2025-07-24,New Invoice,133865,2025-07-24,None,134818,2025-03-12,None,,Delete
34190,Hanna Zehnwirth,wB57W1sr5qEchHHzmslh,36.00,2025-07-24,New Invoice,136276,2025-07-24,946,99460,2025-07-08,CF25,254,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,51774,2025-06-10,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,51776,2025-04-07,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,51779,2025-01-13,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,100611,2025-11-06,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,100632,2025-10-15,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,100651,2025-09-09,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,100683,2025-08-07,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,100691,2025-07-08,Recurring,472,Transfer campaign then delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,132650,2025-12-09,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,132795,2025-11-10,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,132941,2025-10-20,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,133599,2025-09-17,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,133722,2025-08-12,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,134040,2025-06-13,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,134192,2025-05-06,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,134403,2025-04-15,None,,Delete
29340,Israel Sherman,k0wBxznsW2sNraVY4Uru,200.00,2025-07-24,New Invoice,133868,2025-07-24,None,134799,2025-03-13,None,,Delete
27244,Moshe Hirschfeld,EW5TXgxJa3LiOYuftZL3,5.00,2025-07-24,New Invoice,133870,2025-07-24,None,100234,2025-07-08,Maos Chitim 2025,470,Transfer campaign then delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,57476,2025-05-20,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,57479,2025-01-17,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,100644,2025-09-21,Recurring,472,Transfer campaign then delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,100665,2025-08-19,Recurring,472,Transfer campaign then delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,100696,2025-07-21,Recurring,472,Transfer campaign then delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,135929,2025-12-29,Monthly,854,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,132525,2025-11-19,ID 736,736,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,132738,2025-11-26,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,132891,2025-10-23,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,133450,2025-09-29,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,133657,2025-08-25,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,133991,2025-06-23,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,134125,2025-05-23,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,134291,2025-04-25,None,,Delete
30246,Larry Latham,MCJdMJdeM93ygP2IgvcR,218.00,2025-07-24,New Invoice,133875,2025-07-24,None,134756,2025-03-21,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,83510,2025-06-17,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,83512,2025-03-17,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,83513,2025-01-15,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,136215,2025-09-29,New Invoice,946,Transfer campaign then delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,136243,2025-08-25,New Invoice,946,Transfer campaign then delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,100628,2025-10-15,Recurring,472,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,100646,2025-09-16,Recurring,472,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,100668,2025-08-17,Recurring,472,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,135994,2025-11-26,New Invoice,946,Transfer campaign then delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,136030,2025-10-20,New Invoice,946,Transfer campaign then delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,132515,2025-11-17,ID 736,736,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,134141,2025-05-20,None,,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,135908,2025-12-29,Monthly,854,Delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,136292,2025-06-23,New Invoice,946,Transfer campaign then delete
34309,Haroon Saghian,wKf09abxjQJwGLfkA2rg,260.00,2025-07-24,New Invoice,133881,2025-07-24,None,136471,2025-03-21,New Invoice,946,Transfer campaign then delete
52429,Unknown,G13Zi1gEj4mYuhw46hk2,1.00,2025-07-17,Frisbee Event,133905,2025-07-17,None,134099,2025-05-29,None,,Delete
52429,Unknown,G13Zi1gEj4mYuhw46hk2,1.00,2025-07-17,Frisbee Event,133905,2025-07-17,None,134130,2025-05-22,None,,Delete
52429,Unknown,G13Zi1gEj4mYuhw46hk2,1.00,2025-07-17,Frisbee Event,133905,2025-07-17,None,134782,2025-03-18,None,,Delete
52429,Unknown,G13Zi1gEj4mYuhw46hk2,1.00,2025-07-17,Frisbee Event,133905,2025-07-17,None,134895,2025-02-19,None,,Delete
52429,Unknown,G13Zi1gEj4mYuhw46hk2,1.00,2025-07-17,Frisbee Event,133905,2025-07-17,None,134904,2025-02-13,None,,Delete
52549,Unknown,h7yVAlzNbwpFJDP313aL,180.00,2025-07-04,General Donation form With Recurring Donations and Manual Donations,136284,2025-07-04,942,136299,2025-06-16,General Donation form With Recurring Donations and Manual Donations,942,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,99376,2025-09-01,Bergen25,458,Transfer campaign then delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,99387,2025-09-30,Bergen25,458,Transfer campaign then delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,99418,2025-07-29,CF25,254,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,99835,2025-05-29,GD25,462,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,99836,2025-04-29,GD25,462,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,99871,2025-03-31,GD25,462,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,99992,2025-02-25,GD25,462,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,132678,2025-12-03,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,132864,2025-10-31,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,133281,2025-10-05,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,133642,2025-09-09,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,133750,2025-08-12,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,134093,2025-06-04,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,134239,2025-05-05,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,134627,2025-04-09,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,134834,2025-03-12,None,,Delete
31937,Mr. & Mrs. Norman Schmutter,qJW9xz4h2CtyWHuk4Nh9,1800.00,2025-07-02,New Invoice,133943,2025-07-02,None,134861,2025-03-04,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,99821,2025-05-31,GD25,462,Transfer campaign then delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,100154,2025-09-02,Maos Chitim 2025,470,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,100292,2025-05-01,Maos Chitim 2025,470,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,100613,2025-10-01,Recurring,472,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,100684,2025-08-03,Recurring,472,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,132680,2025-12-03,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,132825,2025-11-05,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,133218,2025-10-05,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,133641,2025-09-09,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,133726,2025-08-12,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,134071,2025-06-11,None,,Delete
28913,Mr. & Mrs. Joseph Hoch,iYwrqKrjtAOtdUeJEBS2,150.00,2025-07-02,New Invoice,133944,2025-07-02,None,134228,2025-05-05,None,,Delete
35230,Daniel Shnidman,yVdUJCfNvDLaLZWEULps,50.00,2025-07-02,New Invoice,133949,2025-07-02,None,101394,2025-10-02,RH25,475,Transfer campaign then delete
35230,Daniel Shnidman,yVdUJCfNvDLaLZWEULps,50.00,2025-07-02,New Invoice,133949,2025-07-02,None,136120,2025-10-17,New Invoice,946,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,104378,2025-01-10,None,,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,99947,2025-03-18,GD25,462,Transfer campaign then delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,100005,2025-02-24,GD25,462,Transfer campaign then delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,100711,2025-06-25,Recurring,472,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,101615,2025-08-18,RMKSPL25,477,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,101617,2025-07-17,RMKSPL25,477,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,133658,2025-08-25,None,,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,133809,2025-08-05,None,,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,134134,2025-05-21,None,,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,134338,2025-04-15,None,,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,134770,2025-03-21,None,,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,100.00,2025-07-02,New Invoice,133958,2025-07-02,None,134874,2025-03-04,None,,Delete
29574,Patrick Clark,kmZHJ2LdWgy6SHFKEZnH,330.00,2025-07-02,New Invoice,133959,2025-07-02,None,100712,2025-06-25,Recurring,472,Transfer campaign then delete
24026,William Stohl,3VaoskoXbIlRWsy4yLcG,1800.00,2025-07-02,New Invoice,133960,2025-07-02,None,99474,2025-06-25,CF25,254,Transfer campaign then delete
23749,Mr. & Mrs. Charles Ickowicz,2McPsmGUbTw38raWhul6,180.00,2025-07-02,New Invoice,136288,2025-07-02,946,99475,2025-06-25,CF25,254,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,22837,2025-04-20,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,22839,2025-02-24,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,22840,2025-01-16,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,100643,2025-09-23,Recurring,472,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,100663,2025-09-04,Recurring,472,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,100686,2025-07-29,Recurring,472,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,135882,2025-12-26,CH25,855,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,132671,2025-12-03,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,132896,2025-10-23,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,133433,2025-09-30,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,133636,2025-09-09,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,133739,2025-08-12,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,134122,2025-05-23,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,134311,2025-04-25,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,134734,2025-03-26,None,,Delete
24710,Evan Krisch,n7rlU8Wfy3x2upQZAA3i,150.00,2025-07-02,New Invoice,136289,2025-07-02,946,134864,2025-03-04,None,,Delete
32921,Pastor Terry Kirk,SXP6RWGBFTGKwIsNWdWg,2500.00,2025-07-02,New Invoice,133963,2025-07-02,None,99476,2025-06-25,CF25,254,Transfer campaign then delete
32921,Pastor Terry Kirk,SXP6RWGBFTGKwIsNWdWg,2500.00,2025-07-02,New Invoice,133963,2025-07-02,None,101573,2025-09-23,RH25,475,Delete
32921,Pastor Terry Kirk,SXP6RWGBFTGKwIsNWdWg,2500.00,2025-07-02,New Invoice,133963,2025-07-02,None,101576,2025-09-14,RH25,475,Delete
32921,Pastor Terry Kirk,SXP6RWGBFTGKwIsNWdWg,2500.00,2025-07-02,New Invoice,133963,2025-07-02,None,132727,2025-12-01,None,,Delete
32921,Pastor Terry Kirk,SXP6RWGBFTGKwIsNWdWg,2500.00,2025-07-02,New Invoice,133963,2025-07-02,None,133447,2025-09-29,None,,Delete
32921,Pastor Terry Kirk,SXP6RWGBFTGKwIsNWdWg,2500.00,2025-07-02,New Invoice,133963,2025-07-02,None,133590,2025-09-17,None,,Delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,101613,2025-09-14,RMKSPL25,477,Transfer campaign then delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,101614,2025-09-04,RMKSPL25,477,Transfer campaign then delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,101619,2025-07-17,RMKSPL25,477,Transfer campaign then delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,101622,2025-06-23,RMKSPL25,477,Transfer campaign then delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,132728,2025-12-01,None,,Delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,133589,2025-09-17,None,,Delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,133635,2025-09-09,None,,Delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,133819,2025-08-05,None,,Delete
24673,Robert Neuman,6yw7NqQmSgLMKqvtDBEz,300.00,2025-07-02,New Invoice,133965,2025-07-02,None,134113,2025-05-23,None,,Delete
24761,Mr. & Mrs. David Golkin,7HqaBlOTkDxxOAKRuYps,36.00,2025-06-30,General Donation form With Recurring Donations and Manual Donations,23243,2025-06-29,254,100472,2025-04-07,Maos Chitim 2025,470,Delete
24761,Mr. & Mrs. David Golkin,7HqaBlOTkDxxOAKRuYps,36.00,2025-06-30,General Donation form With Recurring Donations and Manual Donations,23243,2025-06-29,254,101235,2025-10-15,RH25,475,Delete
24761,Mr. & Mrs. David Golkin,7HqaBlOTkDxxOAKRuYps,36.00,2025-06-30,General Donation form With Recurring Donations and Manual Donations,23243,2025-06-29,254,136041,2025-10-20,New Invoice,946,Delete
24761,Mr. & Mrs. David Golkin,7HqaBlOTkDxxOAKRuYps,36.00,2025-06-30,General Donation form With Recurring Donations and Manual Donations,23243,2025-06-29,254,136390,2025-04-14,New Invoice,946,Delete
