constituent_id,amount,date_added,campaign_id,fund_id,payment_method,category
2868,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2868,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
2868,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2868,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2874,25000,1997-11-02T00:00:00-05:00,,18,Cash,Donation
2874,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,15,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,15,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
2290,25,1998-07-02T10:51:47-04:00,,12,Cash,Donation
2290,25,1999-07-05T16:01:20-04:00,,12,Cash,Donation
2290,25,2000-05-30T11:07:42-04:00,,12,Cash,Donation
2290,20,2001-10-31T16:01:31-05:00,,1,Cash,Donation
2290,25,2003-06-03T13:25:53-04:00,,12,Cash,Donation
2290,25,2004-07-02T10:58:51-04:00,,12,Cash,Donation
2290,25,2005-09-02T09:18:09-04:00,,12,Cash,Donation
2290,25,2008-06-30T16:20:07.897-04:00,,12,Cash,Donation
12414,20,2004-11-24T10:41:30-05:00,,4,Cash,Donation
14957,20,2011-05-16T15:03:51.57-04:00,,7,Cash,GiftInKind
3705,40,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4278,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4278,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4278,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4278,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4278,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4278,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4278,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4278,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5289,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
12085,150,2004-02-27T09:18:20-05:00,,16,Cash,Donation
689,100,2002-10-01T10:19:57-04:00,,54,Cash,Donation
2884,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2884,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2884,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
2884,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
693,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
693,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
12439,50,2006-07-20T15:56:24.97-04:00,,12,Cash,Donation
12439,100,2007-06-19T11:36:13.78-04:00,,12,Cash,Donation
12439,50,2008-05-19T14:01:12.34-04:00,,12,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2735,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,3,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2735,5,1997-12-15T09:28:10-05:00,,4,Cash,Donation
741,1000,1997-12-26T16:47:33-05:00,,11,Cash,PledgePayment
741,1000,1998-03-27T08:48:12-05:00,,11,Cash,PledgePayment
3016,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3016,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3016,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3016,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3016,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3016,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
3016,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
3016,25,1997-11-02T00:00:00-05:00,,32,Cash,Donation
3016,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
3016,25,1997-12-31T14:08:36-05:00,,1,Cash,Donation
3016,25,1998-12-29T13:40:36-05:00,,1,Cash,Donation
3016,25,2000-01-03T09:31:51-05:00,,4,Cash,Donation
3016,25,2001-01-01T09:56:09-05:00,,4,Cash,Donation
3016,25,2001-12-31T15:22:03-05:00,,4,Cash,Donation
3016,25,2004-01-05T14:12:25-05:00,,4,Cash,Donation
741,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
741,1500,1997-11-02T00:00:00-05:00,,18,Cash,Donation
741,100,1997-12-30T10:33:58-05:00,,27,Cash,Donation
741,500,2000-04-04T10:10:09-04:00,,11,Cash,Donation
741,100,2002-08-05T08:49:44-04:00,,12,Cash,Donation
8677,2216.4,1999-08-31T15:06:52-04:00,,16,Cash,Stock
3031,200,1997-11-02T00:00:00-05:00,,18,Cash,Donation
6146,50,1997-11-02T00:00:00-05:00,,14,Cash,Donation
6146,50,1997-12-24T14:03:27-05:00,,14,Cash,Donation
6146,50,1998-12-29T13:44:55-05:00,,14,Cash,Donation
2738,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2738,10,1997-12-15T10:02:08-05:00,,4,Cash,Donation
2738,10,1998-12-29T12:18:46-05:00,,4,Cash,Donation
2738,10,1999-12-31T14:24:01-05:00,,4,Cash,Donation
2738,10,2000-12-06T10:38:45-05:00,,4,Cash,Donation
787,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
787,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
787,100,1997-12-09T16:29:13-05:00,,11,Cash,Donation
5310,50,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5310,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5310,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5334,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5334,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
5334,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3070,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3070,80,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3070,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3070,90,1999-09-01T15:30:25-04:00,,12,Cash,Donation
10618,100,2007-07-11T15:33:36.903-04:00,,12,Cash,Donation
10618,100,2008-01-15T17:12:40.743-05:00,,1,Cash,Donation
10618,100,2008-05-19T13:08:24.217-04:00,,12,Cash,Donation
11962,500,2003-03-07T13:57:14-05:00,,58,Cash,Donation
3084,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3084,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3084,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3084,100,1997-11-02T00:00:00-05:00,,13,Cash,Donation
3084,200,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3086,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,13,Cash,Donation
3094,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3094,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3094,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3094,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3094,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3094,200,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4498,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
4498,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4498,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3086,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3086,100,1997-12-22T14:21:11-05:00,,7,Cash,Donation
3084,100,1997-12-24T14:33:12-05:00,,7,Cash,Donation
3086,100,1998-12-29T13:47:04-05:00,,7,Cash,Donation
3086,100,1999-12-30T16:45:44-05:00,,7,Cash,Donation
3086,100,2000-04-27T15:01:21-04:00,,24,Cash,Donation
3086,100,2000-07-31T13:54:00-04:00,,24,Cash,Donation
3086,100,2000-12-21T11:51:44-05:00,,7,Cash,Donation
3086,200,2005-10-31T03:44:31-05:00,,24,Cash,Donation
2742,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2742,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2742,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2742,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
2742,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2742,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2742,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3057,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3096,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2742,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3096,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2742,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3096,100,1997-11-02T00:00:00-05:00,,35,Cash,Donation
3096,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
2742,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3096,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3096,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
5784,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3096,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3096,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
3096,500,2014-03-06T20:51:26.937-05:00,,78,Cash,Donation
3096,500,2015-04-09T09:36:42.073-04:00,,78,Cash,Donation
849,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
849,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
849,20,1997-12-30T10:39:11-05:00,,29,Cash,Donation
849,100,2003-01-03T16:54:26-05:00,,54,Cash,Donation
5627,250,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3109,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3109,25,1997-11-02T00:00:00-05:00,,18,Cash,Donation
8018,50,1998-12-29T13:49:26-05:00,,24,Cash,Donation
8018,75,2003-07-08T13:57:12-04:00,,12,Cash,Donation
3124,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
3124,35,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3124,100,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3124,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3124,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
4808,20,1997-11-02T00:00:00-05:00,,8,Cash,Donation
4808,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
887,50,1997-11-02T00:00:00-05:00,,8,Cash,Donation
887,30,1997-11-02T00:00:00-05:00,,9,Cash,Donation
887,20,1997-11-02T00:00:00-05:00,,9,Cash,Donation
887,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
887,40,1997-11-02T00:00:00-05:00,,7,Cash,Donation
887,40,1997-11-02T00:00:00-05:00,,4,Cash,Donation
887,10,1997-11-02T00:00:00-05:00,,7,Cash,Donation
887,5,1997-11-02T00:00:00-05:00,,7,Cash,Donation
887,50,1997-11-02T00:00:00-05:00,,13,Cash,Donation
887,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
887,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
887,15,1997-11-02T00:00:00-05:00,,2,Cash,Donation
887,50,1997-11-02T00:00:00-05:00,,2,Cash,Donation
887,35,1997-11-02T00:00:00-05:00,,2,Cash,Donation
887,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
887,30,1997-11-02T00:00:00-05:00,,7,Cash,Donation
887,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
887,10,1997-12-30T16:59:16-05:00,,29,Cash,Donation
887,100,2001-12-03T11:08:20-05:00,,51,Cash,Donation
887,25,2002-08-05T09:12:24-04:00,,12,Cash,Donation
887,25,2004-04-29T11:14:40-04:00,,7,Cash,Donation
887,40,2019-06-21T10:54:02.933-04:00,,12,Cash,Donation
887,50,2020-07-24T15:48:20.177-04:00,,12,Cash,Donation
887,50,2021-06-15T14:42:04.327-04:00,,12,Cash,Donation
887,30,2022-07-05T08:38:07.567-04:00,,12,Cash,Donation
887,25,2023-08-31T19:33:26.493-04:00,,12,Cash,Donation
893,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,300,1997-11-02T00:00:00-05:00,,7,Cash,Donation
893,10,1997-11-02T00:00:00-05:00,,2,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,4,Cash,Donation
893,15,1997-11-02T00:00:00-05:00,,26,Cash,Donation
893,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
893,100,1997-11-02T00:00:00-05:00,,8,Cash,Donation
893,80,1997-11-02T00:00:00-05:00,,7,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,100,1997-11-02T00:00:00-05:00,,30,Cash,Donation
893,500,1997-11-02T00:00:00-05:00,,1,Cash,Donation
893,20,1997-11-02T00:00:00-05:00,,26,Cash,Donation
901,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
901,75,1997-11-02T00:00:00-05:00,,1,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,8,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,8,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,8,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,8,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,8,Cash,Donation
901,15,1997-11-02T00:00:00-05:00,,7,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,22,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,21,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,21,Cash,Donation
901,40,1997-11-02T00:00:00-05:00,,21,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,2,Cash,Donation
901,50,1997-11-02T00:00:00-05:00,,2,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,14,Cash,Donation
901,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
901,250,1998-02-04T10:00:37-05:00,,14,Cash,Donation
901,50,1998-02-11T15:30:23-05:00,,24,Cash,Donation
901,295.32,1998-11-17T08:57:07-05:00,,1,Cash,GiftInKind
901,306.82,2000-08-22T16:09:46-04:00,,24,Cash,GiftInKind
901,70.95,2000-10-04T15:57:06-04:00,,24,Cash,Donation
901,200,2000-12-21T11:53:25-05:00,,46,Cash,Donation
4596,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4596,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4596,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4596,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4596,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4596,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4596,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4596,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4596,25,1997-12-24T14:13:08-05:00,,4,Cash,Donation
4596,20,1998-12-29T13:52:37-05:00,,1,Cash,Donation
4596,25,1999-12-30T16:45:09-05:00,,1,Cash,Donation
4596,25,2001-01-01T09:53:48-05:00,,4,Cash,Donation
4596,25,2001-12-26T10:21:57-05:00,,4,Cash,Donation
4596,25,2003-02-14T11:45:38-05:00,,4,Cash,Donation
4596,25,2004-01-07T10:11:00-05:00,,4,Cash,Donation
4596,25,2004-12-31T14:04:11-05:00,,4,Cash,Donation
4596,25,2007-03-06T09:49:52.597-05:00,,4,Cash,Donation
4596,25,2011-12-29T14:51:12.153-05:00,,7,Cash,Donation
4596,25,2014-12-22T11:15:22.767-05:00,,1,Cash,Donation
4596,25,2016-01-15T10:17:30.577-05:00,,7,Cash,Donation
4596,25,2016-12-29T15:20:45.02-05:00,,7,Cash,Donation
4596,25,2017-12-29T12:57:25.78-05:00,,7,Cash,Donation
4596,25,2018-12-28T15:10:36.04-05:00,,7,Cash,Donation
4596,20,2024-01-11T11:51:40.04-05:00,,7,Cash,Donation
4598,10,1997-11-02T00:00:00-05:00,,1,Cash,Donation
6723,100,1997-12-30T14:13:39-05:00,,31,Cash,Donation
3154,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3154,150,1998-03-02T17:56:24-05:00,,1,Cash,Donation
3154,25,1998-12-02T09:38:40-05:00,,1,Cash,Donation
3154,100,1999-10-05T10:20:46-04:00,,1,Cash,Donation
3154,125,2001-01-01T09:59:22-05:00,,1,Cash,Donation
3154,115,2001-12-26T09:37:54-05:00,,1,Cash,Donation
3154,100,2004-01-05T14:10:25-05:00,,4,Cash,Donation
3154,100,2004-12-31T14:02:43-05:00,,4,Cash,Donation
3154,110,2005-11-30T02:38:22-05:00,,1,Cash,Donation
3154,125,2006-08-08T14:10:36.31-04:00,,14,Cash,Donation
3154,100,2007-09-21T09:26:40.39-04:00,,1,PersonalCheck,Donation
3154,75,2011-04-07T16:49:11.35-04:00,,1,Cash,Donation
3154,50,2012-01-18T19:10:11.287-05:00,,1,Cash,Donation
3154,50,2013-01-18T19:46:37.063-05:00,,1,Cash,Donation
3154,50,2013-09-11T16:07:38.583-04:00,,1,Cash,Donation
3154,150,2014-01-17T19:56:01.417-05:00,,1,Cash,Donation
3154,150,2015-02-18T09:38:25.3-05:00,,1,Cash,Donation
3161,30,1997-11-02T00:00:00-05:00,,8,Cash,Donation
3161,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3161,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
3161,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
945,300,1997-11-02T00:00:00-05:00,,1,Cash,Donation
945,200,1997-11-02T00:00:00-05:00,,8,Cash,Donation
945,125,1997-11-02T00:00:00-05:00,,35,Cash,Donation
945,200,1997-11-02T00:00:00-05:00,,1,Cash,Donation
945,50,1997-11-02T00:00:00-05:00,,1,Cash,Donation
945,125,1997-11-02T00:00:00-05:00,,7,Cash,Donation
945,125,1997-11-02T00:00:00-05:00,,35,Cash,Donation
945,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
945,150,1997-11-02T00:00:00-05:00,,35,Cash,Donation
945,150,1997-11-02T00:00:00-05:00,,35,Cash,Donation
945,100,1997-11-02T00:00:00-05:00,,7,Cash,Donation
945,150,1997-11-02T00:00:00-05:00,,35,Cash,Donation
3742,15,1997-11-02T00:00:00-05:00,,1,Cash,Donation
945,150,1997-11-02T00:00:00-05:00,,2,Cash,Donation
3161,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
945,10,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3161,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3161,30,1997-11-02T00:00:00-05:00,,2,Cash,Donation
3161,30,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3161,50,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3161,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3161,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3161,55,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3161,25,1997-11-26T14:59:09-05:00,,7,Cash,Donation
3161,25,1998-09-29T13:13:58-04:00,,12,Cash,Donation
3161,30,1999-07-05T16:09:46-04:00,,12,Cash,Donation
3161,50,2000-05-30T11:36:12-04:00,,12,Cash,Donation
3161,25,2001-01-30T13:44:38-05:00,,12,Cash,Donation
3161,100,2003-06-03T13:43:12-04:00,,12,Cash,Donation
3161,30,2003-10-22T11:09:31-04:00,,7,Cash,Donation
3161,25,2004-07-30T10:10:23-04:00,,12,Cash,Donation
3161,75,2005-03-01T13:54:08-05:00,,1,Cash,Donation
3161,50,2005-09-02T09:05:30-04:00,,12,Cash,Donation
3161,25,2005-11-30T02:57:44-05:00,,7,Cash,Donation
3161,25,2007-03-06T11:14:44.503-05:00,,12,Cash,Donation
3161,50,2008-05-19T14:05:08.7-04:00,,12,Cash,Donation
3161,25,2009-12-21T14:11:07.727-05:00,,1,Cash,Donation
3161,25,2010-12-16T13:54:01.347-05:00,,1,Cash,Donation
3161,30,2011-11-14T10:25:33.823-05:00,,7,Cash,Donation
3161,50,2012-12-21T12:18:38.24-05:00,,91,Cash,Donation
5629,25,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5629,50,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5269,5,1997-11-02T00:00:00-05:00,,12,Cash,Donation
5269,3,1997-11-02T00:00:00-05:00,,2,Cash,Donation
5269,3,1997-11-02T00:00:00-05:00,,12,Cash,Donation
16767,124.7,2015-04-30T14:53:08.957-04:00,,12,Cash,GiftInKind
16767,200,2020-07-24T13:46:25.85-04:00,,12,Cash,Donation
2746,5,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3872,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3235,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3235,100,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3283,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3283,10,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3283,25,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3283,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
3283,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3283,20,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3283,20,1997-11-02T00:00:00-05:00,,12,Cash,Donation
4816,25,1997-11-02T00:00:00-05:00,,8,Cash,Donation
4816,75,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3283,20,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3283,20,1997-11-02T00:00:00-05:00,,7,Cash,Donation
2752,5,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2756,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2756,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2756,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2756,20,1997-11-02T00:00:00-05:00,,4,Cash,Donation
2756,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3713,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3713,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4508,20,1997-11-02T00:00:00-05:00,,1,Cash,Donation
4508,10,1997-11-02T00:00:00-05:00,,4,Cash,Donation
4508,15,1997-11-02T00:00:00-05:00,,4,Cash,Donation
6060,50,1997-11-02T00:00:00-05:00,,16,Cash,Donation
6060,50,1997-11-02T00:00:00-05:00,,16,Cash,Donation
5699,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
5699,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
5699,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
5699,175,1997-11-02T00:00:00-05:00,,35,Cash,Donation
3354,100,1997-11-02T00:00:00-05:00,,18,Cash,Donation
4043,25,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3570,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
6263,25,1997-11-02T00:00:00-05:00,,14,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,250,1997-11-02T00:00:00-05:00,,18,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,250,1997-11-02T00:00:00-05:00,,18,Cash,Donation
3568,250,1997-11-02T00:00:00-05:00,,18,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,10,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,250,1997-11-02T00:00:00-05:00,,18,Cash,Donation
3568,100,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,200,1997-11-02T00:00:00-05:00,,21,Cash,Donation
3568,200,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3568,200,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,1000,1997-11-02T00:00:00-05:00,,1,Cash,Donation
3568,200,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,50,1997-11-02T00:00:00-05:00,,18,Cash,Donation
3568,250,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,25,1997-11-02T00:00:00-05:00,,2,Cash,Donation
3568,25,1997-11-02T00:00:00-05:00,,5,Cash,Donation
3568,25,1997-11-02T00:00:00-05:00,,6,Cash,Donation
3568,50,1997-11-02T00:00:00-05:00,,7,Cash,Donation
3568,25,1997-11-02T00:00:00-05:00,,12,Cash,Donation
3568,25,1997-11-02T00:00:00-05:00,,35,Cash,Donation
3568,25,1997-11-02T00:00:00-05:00,,4,Cash,Donation
3568,200,1997-11-02T00:00:00-05:00,,16,Cash,Donation
3568,125,1997-11-02T00:00:00-05:00,,14,Cash,Donation
