db_id,contact_id,amount,payment_date,campaign_id,category_id,payment_method,notes
164965,71694,20.00,2006-02-09,1082,77,Cash,Donation | Imported from RE | constituentId: 6245
174961,87784,56.65,2023-12-20,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174962,87787,56.65,2024-01-31,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174963,87784,30.90,2024-02-23,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174964,87784,56.65,2024-02-23,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174965,87784,272.95,2024-03-26,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174966,87784,272.95,2024-04-19,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174967,87784,272.95,2024-05-20,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174968,87784,272.95,2024-06-24,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174969,87787,272.95,2024-07-24,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174970,87787,272.95,2024-08-27,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174971,87784,272.95,2024-09-30,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174972,87784,272.95,2024-10-22,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174973,87787,61.80,2024-12-02,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174974,87787,61.80,2024-12-31,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174975,87787,61.80,2025-01-28,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174976,87787,61.80,2025-03-05,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174977,87784,61.80,2025-03-21,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174978,87784,270.00,2025-04-22,,,DirectDebit,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174979,87784,275.00,2025-05-28,,,CreditCard,RecurringGift | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174980,87784,305.00,2025-05-28,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174981,87784,270.00,2025-06-21,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174982,87784,270.00,2025-07-25,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174983,87784,270.00,2025-09-18,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174984,87787,270.00,2025-10-20,,,CreditCard,Donation | Imported from RE | constituentId: 46234 | source_campaign_id: 88
174985,87784,150.00,2025-11-20,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174986,87784,140.00,2025-12-22,,,CreditCard,Donation | Imported from RE | constituentId: 46217 | source_campaign_id: 88
174987,87793,150.00,2020-08-31,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174988,87793,262.01,2020-10-14,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174989,87793,300.00,2021-01-01,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174990,87793,51.38,2021-02-01,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174991,87793,51.38,2021-03-01,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174992,87793,267.15,2021-04-14,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174993,87793,267.15,2021-05-17,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174994,87793,267.15,2021-06-21,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174995,87793,267.15,2021-07-20,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174996,87793,267.15,2021-08-16,,,CreditCard,Donation | Imported from RE | constituentId: 46093 | source_campaign_id: 88
174997,87805,235.00,2014-11-03,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
174998,87805,120.00,2015-01-19,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
174999,87805,100.00,2016-02-19,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175000,87805,1600.00,2016-04-01,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175001,87805,200.00,2016-12-02,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175002,87805,220.00,2017-02-13,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175003,87805,590.00,2017-04-11,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175004,87805,250.00,2017-06-09,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175005,87805,250.00,2017-07-11,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175006,87805,250.00,2017-08-15,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175007,87805,250.00,2017-10-04,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175008,87805,250.00,2017-10-30,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175009,87805,65.00,2018-01-02,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175010,87805,45.00,2018-02-12,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175011,87805,1630.00,2018-04-02,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175012,87805,275.00,2018-11-30,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175013,87805,110.00,2019-01-11,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175014,87805,600.00,2019-04-11,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175015,87805,275.00,2019-06-14,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175016,87805,275.00,2019-07-26,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175017,87805,255.00,2019-09-19,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175018,87805,300.00,2019-12-02,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175019,87805,110.00,2020-02-07,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175020,87805,154.13,2020-04-06,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175021,87805,236.33,2020-06-01,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175022,87805,282.56,2020-06-29,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175023,87805,262.01,2020-08-03,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175024,87805,282.00,2020-09-04,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175025,87805,262.01,2020-09-30,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175026,87805,267.00,2020-11-16,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175027,87805,150.00,2021-01-25,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175028,87805,600.00,2021-04-25,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175029,87805,555.00,2021-07-02,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175030,87805,550.00,2021-09-12,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175031,87805,300.00,2021-12-10,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175032,87805,150.00,2022-01-25,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175033,87805,300.00,2022-04-18,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175034,87805,267.15,2022-06-24,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175035,87805,290.00,2022-07-06,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175036,87805,300.00,2022-08-22,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175037,87805,272.29,2022-10-04,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175038,87805,400.00,2023-04-17,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175039,87805,300.00,2023-06-23,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175040,87805,250.00,2023-08-11,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175041,87805,300.00,2023-09-20,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175042,87805,600.00,2023-10-06,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175043,87805,2000.00,2024-02-27,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175044,87805,1000.00,2025-02-25,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175045,87805,800.00,2025-07-02,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175046,87805,265.00,2025-10-10,,,CreditCard,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175047,87805,300.00,2025-12-22,,,DirectDebit,Donation | Imported from RE | constituentId: 16319 | source_campaign_id: 88
175048,88083,201.88,2014-06-20,,,CreditCard,Donation | Imported from RE | constituentId: 16237 | source_campaign_id: 88
175049,88139,200.00,2016-12-01,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175050,88139,150.00,2017-02-08,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175051,88139,350.00,2017-07-24,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175052,88139,150.00,2018-04-09,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175053,88139,300.00,2018-05-11,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175054,88139,250.00,2018-06-22,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175055,88139,500.00,2019-01-31,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175056,88139,500.00,2019-02-26,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175057,88139,200.00,2019-08-26,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175058,88139,300.00,2019-09-07,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175059,88139,1000.00,2019-10-22,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175060,88139,950.00,2019-11-01,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175061,88140,1500.00,2025-04-01,,,CreditCard,Donation | Imported from RE | constituentId: 47456 | source_campaign_id: 88
175062,88139,800.00,2025-08-28,,,CreditCard,Donation | Imported from RE | constituentId: 45637 | source_campaign_id: 88
175063,88893,200.00,2012-07-05,,,CreditCard,Donation | Imported from RE | constituentId: 15596 | source_campaign_id: 88
175064,89131,350.00,2014-06-19,,,CreditCard,Donation | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175065,89131,175.00,2014-06-19,,,CreditCard,RecurringGift | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175066,89131,175.00,2014-07-24,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175067,89131,175.00,2014-08-19,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175068,89131,175.00,2014-09-19,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175069,89131,175.00,2014-10-21,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175070,89131,175.00,2014-12-31,,,CreditCard,RecurringGift | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175071,89131,25.00,2015-01-19,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175072,89131,205.00,2015-03-23,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175073,89131,205.00,2015-04-20,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175074,89131,145.00,2015-05-20,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175075,89131,175.00,2015-06-22,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175076,89131,175.00,2015-07-20,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175077,89131,175.00,2015-08-19,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175078,89131,175.00,2015-09-21,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175079,89131,40.00,2015-10-19,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175080,89131,40.00,2015-11-19,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175081,89131,40.00,2015-12-22,,,CreditCard,RecurringGift | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175082,89131,40.00,2016-01-21,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175083,89131,40.00,2016-02-19,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175084,89131,250.00,2016-03-18,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175085,89131,250.00,2016-04-21,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175086,89131,280.00,2016-05-24,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175087,89131,250.00,2016-06-17,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175088,89131,250.00,2016-07-25,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175089,89131,250.00,2016-08-22,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175090,89131,250.00,2016-09-20,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175091,89131,40.00,2016-10-21,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175092,89131,40.00,2016-11-18,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
175093,89131,40.00,2016-12-15,,,CreditCard,RecurringGiftPayment | Imported from RE | constituentId: 16183 | source_campaign_id: 88
